EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, CNT, VALID, DT, TRIG
-21.678,-61.557,-11.719,-14.721,3.460,-16.237,3.201,-3.837,92280.000,1.000,32.725,0.000
-18.792,-55.881,-9.255,-12.877,3.704,-14.549,3.586,-3.005,92281.000,1.000,0.020,0.000
-14.551,-47.285,-5.165,-9.530,5.217,-12.295,5.279,0.048,92282.000,1.000,0.006,0.000
-13.322,-39.088,-2.415,-7.090,7.023,-11.356,7.230,3.549,92283.000,1.000,2.869,0.000
-15.654,-32.523,-1.198,-5.434,7.661,-10.864,7.912,6.145,92284.000,1.000,0.017,0.000
-17.976,-29.842,-2.117,-5.843,7.188,-11.945,7.217,4.917,92285.000,1.000,1.876,0.000
-19.555,-31.853,-6.134,-9.481,6.181,-16.310,5.974,0.050,92286.000,1.000,2.458,0.000
-22.401,-36.706,-12.463,-15.542,4.933,-21.982,4.723,-5.435,92287.000,1.000,4.997,0.000
-25.576,-41.233,-18.305,-20.886,3.546,-25.192,3.422,-9.219,92288.000,1.000,7.578,0.000
-27.440,-44.862,-22.804,-24.844,2.095,-25.566,2.069,-11.826,92289.000,1.000,2.418,0.000
-29.234,-50.293,-27.179,-29.721,0.899,-25.822,0.920,-15.041,92290.000,1.000,2.556,0.000
-30.380,-57.097,-31.436,-36.095,0.143,-27.278,0.083,-19.808,92291.000,1.000,2.445,0.000
-29.538,-62.141,-35.082,-42.794,-0.249,-30.078,-0.426,-26.655,92292.000,1.000,2.549,0.000
-29.190,-65.162,-38.623,-47.908,-0.551,-33.739,-0.821,-32.608,92293.000,1.000,2.439,0.000
-30.095,-66.824,-42.115,-51.096,-1.258,-36.816,-1.564,-35.847,92294.000,1.000,2.570,0.000
-31.087,-67.165,-43.803,-51.364,-2.222,-37.743,-2.444,-36.901,92295.000,1.000,2.455,0.000
-33.131,-68.303,-44.099,-50.808,-2.334,-37.941,-2.490,-38.975,92296.000,1.000,3.074,0.000
-35.989,-70.233,-43.575,-50.119,-1.751,-38.168,-1.859,-40.460,92297.000,1.000,0.009,0.000
-35.811,-70.295,-40.853,-48.365,-1.275,-37.065,-1.128,-38.965,92298.000,1.000,1.897,0.000
-30.247,-66.933,-34.282,-42.880,-0.229,-32.905,0.134,-32.930,92299.000,1.000,8.608,0.000
-22.233,-63.420,-26.947,-36.753,1.348,-28.279,1.649,-27.133,92300.000,1.000,4.466,0.000
-15.617,-60.222,-19.507,-30.549,2.979,-24.547,3.188,-21.925,92301.000,1.000,0.018,0.000
-12.322,-56.366,-12.282,-24.905,4.470,-22.145,4.643,-17.410,92302.000,1.000,6.181,0.000
-11.845,-52.828,-6.668,-20.196,5.682,-20.991,5.768,-13.259,92303.000,1.000,0.017,0.000
-11.675,-50.387,-2.909,-15.758,7.013,-18.628,7.008,-7.762,92304.000,1.000,1.842,0.000
-10.325,-47.861,0.639,-10.068,7.743,-13.903,7.722,0.193,92305.000,1.000,8.886,0.000
-8.901,-46.028,2.571,-8.018,7.319,-11.716,7.402,3.610,92306.000,1.000,4.199,0.000
-8.649,-41.914,3.674,-8.310,6.901,-10.832,7.078,3.744,92307.000,1.000,0.009,0.000
-10.268,-35.269,3.914,-7.222,6.398,-8.034,6.537,5.660,92308.000,1.000,3.322,0.000
-13.839,-32.245,1.962,-6.497,5.299,-6.472,5.432,7.360,92309.000,1.000,15.533,0.000
-19.576,-35.643,-2.875,-10.116,4.078,-9.288,4.150,4.043,92310.000,1.000,0.013,0.000
-26.877,-39.699,-7.965,-14.497,3.417,-12.839,3.166,0.035,92311.000,1.000,9.492,0.000
-32.630,-40.018,-11.698,-15.574,3.358,-13.159,2.803,0.089,92312.000,1.000,2.419,0.000
-35.092,-40.555,-16.376,-16.400,3.097,-12.554,2.574,-0.130,92313.000,1.000,2.543,0.000
-36.950,-46.832,-24.442,-21.452,2.014,-15.152,1.774,-5.589,92314.000,1.000,2.452,0.000
-39.506,-55.465,-32.923,-28.671,0.669,-18.990,0.647,-12.448,92315.000,1.000,2.559,0.000
-40.529,-59.850,-37.103,-33.712,-0.477,-20.543,-0.526,-15.176,92316.000,1.000,2.482,0.000
-39.332,-60.289,-38.110,-37.970,-1.507,-22.001,-1.700,-16.781,92317.000,1.000,2.531,0.000
-37.640,-59.479,-38.482,-41.270,-1.783,-23.739,-2.063,-18.007,92318.000,1.000,2.425,0.000
-36.238,-59.248,-37.960,-42.882,-1.223,-23.118,-1.440,-17.426,92319.000,1.000,9.246,0.000
-34.864,-60.684,-36.708,-43.860,-0.621,-21.041,-0.770,-16.307,92320.000,1.000,0.012,0.000
-34.694,-64.432,-38.916,-47.943,-0.405,-22.378,-0.593,-20.121,92321.000,1.000,1.877,0.000
-36.760,-66.530,-43.295,-51.111,-0.473,-24.133,-0.635,-24.141,92322.000,1.000,8.876,0.000
-39.643,-67.245,-46.795,-50.435,-0.805,-22.556,-0.819,-23.664,92323.000,1.000,8.046,0.000
-41.850,-72.783,-51.575,-50.692,-1.954,-22.408,-1.930,-22.990,92324.000,1.000,0.014,0.000
-40.462,-80.051,-56.678,-54.646,-3.639,-25.563,-3.840,-25.601,92325.000,1.000,1.938,0.000
-31.534,-79.459,-54.275,-54.666,-4.203,-25.340,-4.730,-24.921,92326.000,1.000,2.535,0.000
-16.893,-73.521,-45.463,-51.091,-3.523,-21.262,-4.348,-21.998,92327.000,1.000,6.017,0.000
-2.552,-68.118,-35.763,-47.869,-2.708,-17.687,-3.590,-19.791,92328.000,1.000,4.492,0.000
8.513,-62.743,-26.555,-45.590,-1.630,-16.250,-2.209,-17.969,92329.000,1.000,0.010,0.000
17.442,-54.101,-15.918,-41.166,0.093,-14.553,-0.177,-14.161,92330.000,1.000,5.498,0.000
24.783,-43.758,-5.589,-36.028,1.763,-12.842,1.471,-11.433,92331.000,1.000,12.128,0.000
29.404,-34.622,3.450,-30.399,2.638,-11.662,2.095,-9.320,92332.000,1.000,0.030,0.000
30.663,-28.886,10.608,-24.711,2.427,-10.857,1.823,-6.308,92333.000,1.000,2.344,0.000
30.082,-25.714,15.302,-19.829,1.745,-10.312,1.393,-3.411,92334.000,1.000,0.013,0.000
27.738,-23.815,16.048,-17.306,1.734,-11.113,1.620,-3.176,92335.000,1.000,6.916,0.000
22.329,-23.939,13.088,-16.058,2.733,-13.036,2.711,-3.690,92336.000,1.000,2.546,0.000
14.685,-26.587,8.109,-15.165,3.579,-14.660,3.650,-3.253,92337.000,1.000,2.459,0.000
6.245,-30.091,1.761,-16.459,3.473,-16.551,3.665,-4.787,92338.000,1.000,8.567,0.000
-2.406,-34.178,-6.277,-20.683,2.701,-19.736,3.051,-8.895,92339.000,1.000,8.461,0.000
-10.840,-39.046,-14.773,-25.683,1.597,-23.595,2.007,-12.375,92340.000,1.000,0.009,0.000
-19.477,-43.678,-22.510,-28.715,0.332,-27.623,0.576,-13.466,92341.000,1.000,1.498,0.000
-27.864,-49.742,-29.620,-31.840,-1.251,-33.448,-1.108,-16.344,92342.000,1.000,2.602,0.000
-33.467,-55.968,-33.100,-34.136,-2.628,-38.565,-2.437,-18.936,92343.000,1.000,8.862,0.000
-36.108,-58.107,-32.505,-34.387,-2.812,-40.254,-2.610,-18.425,92344.000,1.000,4.225,0.000
-38.873,-56.710,-32.442,-34.645,-1.911,-40.715,-1.662,-17.796,92345.000,1.000,0.012,0.000
-42.736,-55.650,-36.011,-37.017,-0.857,-42.061,-0.527,-20.549,92346.000,1.000,2.822,0.000
-45.902,-55.030,-39.117,-37.148,-0.710,-42.063,-0.439,-21.875,92347.000,1.000,0.015,0.000
-46.818,-55.730,-39.485,-35.252,-1.468,-40.901,-1.485,-21.372,92348.000,1.000,16.519,0.000
-45.733,-59.025,-38.983,-34.891,-2.159,-40.902,-2.441,-21.264,92349.000,1.000,3.461,0.000
-43.708,-62.417,-38.428,-37.605,-2.488,-42.084,-2.745,-21.932,92350.000,1.000,0.016,0.000
-40.569,-60.783,-34.328,-38.231,-2.104,-40.363,-2.233,-18.652,92351.000,1.000,1.466,0.000
-36.508,-56.938,-29.040,-38.480,-1.239,-37.626,-1.377,-14.951,92352.000,1.000,2.584,0.000
-33.195,-55.611,-26.206,-40.311,-1.112,-37.288,-1.292,-13.880,92353.000,1.000,3.856,0.000
-31.812,-57.008,-25.000,-41.918,-1.604,-38.391,-1.690,-13.688,92354.000,1.000,4.241,0.000
-31.357,-57.674,-22.320,-40.568,-1.299,-38.711,-1.421,-11.862,92355.000,1.000,0.014,0.000
-29.701,-55.662,-18.541,-38.024,-0.329,-38.566,-0.626,-10.464,92356.000,1.000,8.328,0.000
-23.831,-50.353,-13.172,-33.866,0.768,-36.436,0.493,-7.483,92357.000,1.000,11.011,0.000
-12.778,-41.971,-5.522,-27.079,2.671,-30.454,2.518,-0.523,92358.000,1.000,2.548,0.000
-0.055,-33.001,2.864,-19.266,5.446,-22.959,5.335,7.081,92359.000,1.000,2.912,0.000
9.472,-28.028,7.727,-15.369,7.512,-19.476,7.380,8.447,92360.000,1.000,0.011,0.000
15.293,-25.011,10.590,-13.874,7.852,-19.366,7.653,6.547,92361.000,1.000,7.086,0.000
17.511,-21.375,14.151,-11.199,6.759,-19.347,6.421,7.298,92362.000,1.000,2.446,0.000
15.301,-20.238,14.528,-10.229,5.186,-20.947,4.641,6.628,92363.000,1.000,2.556,0.000
11.737,-19.518,10.598,-11.253,4.101,-23.926,3.430,3.377,92364.000,1.000,2.403,0.000
8.807,-16.018,6.344,-12.680,3.401,-26.073,2.765,1.976,92365.000,1.000,6.450,0.000
4.575,-14.466,3.373,-15.285,2.880,-27.447,2.336,2.972,92366.000,1.000,4.233,0.000
-0.836,-17.604,-0.388,-20.378,2.811,-28.946,2.533,1.904,92367.000,1.000,0.012,0.000
-6.137,-21.327,-5.625,-24.509,2.468,-29.927,2.626,-0.118,92368.000,1.000,13.331,0.000
-11.384,-25.225,-11.829,-27.067,1.240,-31.780,1.613,-3.140,92369.000,1.000,6.664,0.000
-15.449,-30.075,-16.356,-28.816,0.096,-34.706,0.265,-7.301,92370.000,1.000,0.012,0.000
-17.549,-34.937,-19.050,-32.077,-0.683,-38.358,-0.921,-13.251,92371.000,1.000,1.874,0.000
-19.798,-38.941,-20.457,-35.274,-1.485,-41.527,-1.964,-17.626,92372.000,1.000,2.422,0.000
-24.118,-43.336,-21.152,-37.504,-2.195,-43.810,-2.655,-19.902,92373.000,1.000,2.580,0.000
-27.918,-46.667,-20.805,-37.526,-2.745,-44.708,-3.083,-19.772,92374.000,1.000,2.419,0.000
-28.510,-47.352,-19.866,-36.254,-2.688,-44.200,-3.010,-17.800,92375.000,1.000,2.584,0.000
-27.991,-46.340,-18.722,-34.112,-2.267,-42.558,-2.684,-13.631,92376.000,1.000,14.537,0.000
-29.272,-46.626,-20.493,-34.644,-2.816,-42.500,-3.178,-11.979,92377.000,1.000,0.015,0.000
-31.626,-46.651,-23.630,-35.103,-3.321,-42.328,-3.485,-11.753,92378.000,1.000,6.617,0.000
-32.384,-43.962,-24.045,-31.597,-2.084,-38.182,-2.106,-8.148,92379.000,1.000,0.014,0.000
-31.123,-41.050,-21.944,-26.376,-0.527,-32.625,-0.560,-1.475,92380.000,1.000,0.004,0.000
-30.895,-42.843,-21.572,-25.083,-0.050,-31.447,-0.208,1.626,92381.000,1.000,3.808,0.000
-33.229,-47.773,-22.559,-25.871,0.223,-32.997,0.010,2.010,92382.000,1.000,6.426,0.000
-37.029,-52.938,-23.872,-26.493,0.226,-34.210,-0.009,2.328,92383.000,1.000,9.523,0.000
-40.272,-56.888,-25.410,-26.185,0.155,-34.405,-0.128,2.261,92384.000,1.000,0.013,0.000
-40.471,-56.956,-26.142,-23.498,1.265,-32.241,1.048,3.151,92385.000,1.000,2.136,0.000
-36.862,-52.017,-25.190,-18.832,3.427,-26.875,3.311,7.502,92386.000,1.000,0.012,0.000
-32.992,-46.133,-24.411,-15.789,4.890,-21.291,4.785,12.544,92387.000,1.000,16.940,0.000
-31.603,-45.192,-26.295,-17.695,4.543,-20.696,4.516,11.336,92388.000,1.000,5.578,0.000
-29.918,-46.473,-28.229,-21.211,3.533,-23.613,3.624,6.207,92389.000,1.000,0.010,0.000
-26.174,-44.095,-27.114,-22.946,3.197,-25.223,3.239,3.334,92390.000,1.000,0.004,0.000
-22.736,-39.950,-23.907,-22.623,3.297,-25.037,3.179,4.054,92391.000,1.000,0.004,0.000
-20.491,-37.912,-20.862,-21.874,3.136,-25.425,2.877,5.253,92392.000,1.000,1.775,0.000
-19.075,-37.983,-18.821,-21.320,2.767,-27.244,2.423,7.350,92393.000,1.000,6.473,0.000
-17.352,-39.679,-17.971,-23.049,2.177,-30.719,1.988,8.852,92394.000,1.000,9.230,0.000
-13.243,-39.375,-15.631,-24.348,1.297,-33.933,1.433,9.131,92395.000,1.000,0.014,0.000
-8.319,-35.875,-11.969,-23.501,1.078,-36.234,1.212,7.354,92396.000,1.000,6.428,0.000
-5.204,-33.087,-8.869,-21.229,1.647,-38.217,1.467,5.030,92397.000,1.000,0.015,0.000
-3.059,-34.269,-7.601,-21.408,1.747,-41.239,1.426,0.570,92398.000,1.000,5.431,0.000
-1.257,-37.216,-7.336,-22.873,1.099,-44.376,0.893,-4.033,92399.000,1.000,6.962,0.000
-2.455,-39.599,-8.593,-24.200,0.463,-46.810,0.395,-6.696,92400.000,1.000,0.013,0.000
-8.142,-39.987,-10.304,-23.388,0.034,-47.455,-0.032,-6.002,92401.000,1.000,5.454,0.000
-16.268,-39.825,-13.154,-21.655,-0.701,-46.994,-0.885,-5.736,92402.000,1.000,20.164,0.000
-23.213,-41.394,-17.341,-19.158,-1.102,-46.210,-1.420,-6.237,92403.000,1.000,0.017,0.000
-27.250,-44.781,-21.529,-16.914,-1.082,-44.940,-1.439,-5.720,92404.000,1.000,0.004,0.000
-29.161,-46.955,-24.369,-15.241,-0.893,-41.980,-1.223,-3.384,92405.000,1.000,2.369,0.000
-31.156,-48.057,-28.007,-16.005,0.116,-39.522,-0.287,-2.619,92406.000,1.000,7.615,0.000
-34.125,-48.512,-32.184,-17.526,1.761,-38.886,1.222,-2.207,92407.000,1.000,0.015,0.000
-36.715,-47.582,-35.087,-17.212,2.688,-38.569,2.167,0.760,92408.000,1.000,0.004,0.000
-38.461,-47.058,-37.540,-16.660,1.988,-38.851,1.608,2.538,92409.000,1.000,2.376,0.000
-39.666,-49.440,-41.070,-18.368,0.460,-41.052,0.117,-0.689,92410.000,1.000,2.411,0.000
-38.121,-50.971,-42.643,-19.153,-0.120,-42.550,-0.476,-3.527,92411.000,1.000,2.463,0.000
-34.389,-48.934,-40.918,-17.464,0.393,-42.529,0.079,-2.504,92412.000,1.000,2.540,0.000
-31.577,-45.520,-38.192,-16.905,1.137,-44.083,0.896,-2.404,92413.000,1.000,10.034,0.000
-29.209,-40.868,-34.584,-15.941,2.014,-45.682,1.804,-2.293,92414.000,1.000,3.046,0.000
-28.000,-37.335,-32.781,-15.684,2.156,-46.836,1.880,-1.731,92415.000,1.000,0.011,0.000
-28.501,-35.672,-33.761,-16.943,1.173,-47.967,0.920,-1.205,92416.000,1.000,5.911,0.000
-27.483,-34.884,-35.056,-18.668,0.286,-49.432,0.213,-2.256,92417.000,1.000,4.117,0.000
-23.263,-34.768,-33.770,-19.378,-0.144,-51.332,-0.141,-4.194,92418.000,1.000,0.013,0.000
-17.459,-33.959,-29.541,-19.414,-0.646,-52.316,-0.768,-6.040,92419.000,1.000,8.332,0.000
-12.588,-33.347,-24.714,-19.301,-1.079,-52.848,-1.326,-6.882,92420.000,1.000,4.207,0.000
-9.032,-33.723,-21.348,-20.098,-1.326,-54.502,-1.542,-7.850,92421.000,1.000,0.009,0.000
-6.653,-30.920,-17.122,-17.724,-1.478,-54.620,-1.591,-5.476,92422.000,1.000,6.928,0.000
-6.740,-27.456,-14.000,-14.250,-1.382,-54.582,-1.436,-2.704,92423.000,1.000,4.974,0.000
-8.957,-27.870,-15.082,-13.605,-1.435,-57.452,-1.513,-3.299,92424.000,1.000,2.420,0.000
-12.652,-31.411,-20.057,-17.356,-2.353,-62.830,-2.713,-7.072,92425.000,1.000,2.585,0.000
-17.405,-32.719,-24.075,-20.645,-3.744,-65.563,-4.439,-7.722,92426.000,1.000,6.442,0.000
-22.164,-30.843,-26.258,-21.689,-4.625,-64.218,-5.176,-4.843,92427.000,1.000,4.055,0.000
-26.471,-28.514,-28.229,-20.728,-4.394,-61.519,-4.536,-0.901,92428.000,1.000,0.010,0.000
-29.905,-26.389,-30.417,-18.678,-3.223,-59.019,-3.279,2.869,92429.000,1.000,3.343,0.000
-31.708,-25.087,-33.088,-16.946,-2.067,-57.629,-2.329,4.965,92430.000,1.000,13.597,0.000
-33.426,-27.692,-38.186,-18.941,-2.208,-60.319,-2.614,2.082,92431.000,1.000,3.047,0.000
-35.940,-30.476,-42.610,-21.891,-2.944,-64.100,-3.349,-0.285,92432.000,1.000,0.018,0.000
-36.967,-27.480,-42.046,-19.541,-2.281,-62.007,-2.589,5.086,92433.000,1.000,1.897,0.000
-35.367,-21.765,-38.541,-13.339,-0.405,-55.192,-0.651,13.718,92434.000,1.000,4.018,0.000
-32.878,-20.335,-37.243,-10.602,0.380,-50.583,0.154,17.487,92435.000,1.000,9.102,0.000
-30.812,-22.327,-37.895,-12.113,-0.187,-49.575,-0.300,17.218,92436.000,1.000,0.012,0.000
-30.182,-23.110,-38.387,-13.630,-0.123,-49.691,-0.157,17.052,92437.000,1.000,1.864,0.000
-30.607,-22.619,-39.101,-14.876,0.939,-50.654,0.899,15.835,92438.000,1.000,14.035,0.000
-29.770,-22.075,-37.781,-14.343,2.022,-50.907,2.005,15.785,92439.000,1.000,3.064,0.000
-26.520,-22.004,-33.118,-11.709,2.769,-49.412,2.814,18.299,92440.000,1.000,0.016,0.000
-20.645,-21.717,-27.187,-7.603,2.926,-47.198,3.095,21.228,92441.000,1.000,1.884,0.000
-13.033,-21.388,-23.315,-4.830,2.287,-47.040,2.450,19.947,92442.000,1.000,27.484,0.000
-6.340,-19.667,-20.583,-2.037,1.338,-47.867,1.252,18.453,92443.000,1.000,3.021,0.000
-2.016,-16.783,-17.401,0.566,0.880,-48.032,0.506,18.977,92444.000,1.000,0.011,0.000
1.188,-13.565,-12.887,1.177,1.230,-48.771,0.708,19.253,92445.000,1.000,1.941,0.000
3.765,-10.110,-7.829,-1.677,1.415,-51.114,0.936,16.895,92446.000,1.000,2.547,0.000
4.207,-5.507,-2.278,-3.333,0.252,-51.380,-0.141,15.698,92447.000,1.000,2.449,0.000
1.415,-1.447,0.824,-3.379,-1.888,-49.582,-2.308,14.747,92448.000,1.000,2.550,0.000
-3.782,-0.709,-0.441,-3.693,-3.175,-48.586,-3.699,13.055,92449.000,1.000,2.467,0.000
-9.134,-3.953,-4.519,-5.583,-2.913,-49.111,-3.521,11.514,92450.000,1.000,2.529,0.000
-12.406,-6.803,-6.771,-5.644,-1.444,-48.421,-1.982,13.252,92451.000,1.000,2.436,0.000
-14.417,-7.970,-7.711,-4.303,0.375,-45.889,0.105,15.487,92452.000,1.000,5.127,0.000
-17.651,-9.536,-9.964,-3.947,0.769,-43.059,0.743,16.403,92453.000,1.000,0.014,0.000
-22.436,-13.122,-13.908,-6.010,-0.498,-41.970,-0.459,16.877,92454.000,1.000,0.010,0.000
-27.211,-18.802,-18.920,-10.444,-1.810,-44.106,-1.676,15.808,92455.000,1.000,2.957,0.000
-29.378,-24.179,-23.764,-15.022,-1.667,-47.273,-1.314,12.861,92456.000,1.000,0.014,0.000
-27.876,-26.729,-24.692,-14.732,0.415,-46.199,0.883,14.293,92457.000,1.000,16.142,0.000
-26.628,-29.379,-23.406,-12.111,2.649,-43.030,3.116,19.782,92458.000,1.000,0.018,0.000
-27.656,-32.962,-24.274,-12.991,3.451,-42.884,3.854,22.298,92459.000,1.000,1.717,0.000
-28.440,-33.881,-26.436,-16.315,3.230,-43.847,3.360,22.057,92460.000,1.000,2.563,0.000
-27.451,-33.256,-28.105,-19.540,2.701,-43.550,2.480,22.216,92461.000,1.000,2.461,0.000
-25.054,-35.692,-29.732,-22.292,2.181,-44.064,1.910,22.129,92462.000,1.000,19.019,0.000
-21.191,-39.683,-30.611,-24.361,2.107,-46.240,2.085,19.417,92463.000,1.000,3.016,0.000
-15.716,-37.867,-27.604,-22.256,2.774,-46.462,2.881,18.891,92464.000,1.000,0.009,0.000
-10.019,-31.037,-22.005,-18.183,3.549,-44.803,3.497,22.099,92465.000,1.000,3.061,0.000
-6.032,-26.404,-17.869,-15.983,3.467,-44.322,3.161,25.528,92466.000,1.000,0.015,0.000
-3.752,-27.249,-16.906,-17.782,2.351,-47.047,2.036,25.247,92467.000,1.000,0.007,0.000
-1.579,-28.299,-14.960,-19.408,1.469,-49.955,1.438,25.756,92468.000,1.000,3.852,0.000
0.879,-25.482,-11.215,-19.720,1.640,-51.581,1.691,27.400,92469.000,1.000,6.005,0.000
2.971,-20.606,-8.509,-20.456,1.631,-53.527,1.525,26.800,92470.000,1.000,9.681,0.000
4.206,-15.964,-7.684,-22.111,0.981,-54.931,0.907,23.780,92471.000,1.000,0.012,0.000
3.542,-10.469,-6.398,-20.771,0.996,-52.621,1.057,23.684,92472.000,1.000,10.953,0.000
-0.367,-6.703,-6.734,-18.924,1.542,-49.933,1.594,23.914,92473.000,1.000,0.010,0.000
-4.883,-6.041,-9.391,-17.226,1.863,-48.812,1.794,23.891,92474.000,1.000,3.506,0.000
-4.854,-5.494,-10.908,-14.205,2.482,-46.150,2.213,26.443,92475.000,1.000,0.016,0.000
-1.357,-3.901,-9.658,-11.040,3.856,-41.667,3.368,30.402,92476.000,1.000,0.004,0.000
-2.319,-6.516,-11.648,-13.941,4.242,-41.593,3.661,27.852,92477.000,1.000,2.366,0.000
-12.111,-15.601,-19.420,-22.637,2.327,-47.872,1.888,19.757,92478.000,1.000,8.457,0.000
-25.311,-24.146,-27.791,-29.978,0.243,-53.943,0.152,14.658,92479.000,1.000,4.651,0.000
-33.151,-24.638,-31.631,-30.494,0.102,-53.564,0.336,16.260,92480.000,1.000,0.013,0.000
-34.228,-21.678,-33.072,-27.070,1.031,-48.672,1.357,20.190,92481.000,1.000,7.889,0.000
-31.878,-21.625,-34.348,-22.973,1.631,-43.040,1.796,24.117,92482.000,1.000,12.127,0.000
-28.265,-22.270,-34.775,-18.488,2.004,-37.500,1.854,28.738,92483.000,1.000,0.017,0.000
-25.860,-23.096,-36.356,-17.454,2.223,-35.154,1.779,29.484,92484.000,1.000,4.933,0.000
-25.595,-26.367,-39.678,-21.421,2.023,-37.935,1.507,24.314,92485.000,1.000,0.012,0.000
-24.880,-28.421,-40.132,-25.216,1.895,-41.058,1.491,19.190,92486.000,1.000,4.361,0.000
-22.144,-27.382,-37.031,-26.080,1.693,-41.039,1.267,17.572,92487.000,1.000,2.539,0.000
-17.495,-27.583,-34.300,-27.913,1.278,-40.781,0.641,15.334,92488.000,1.000,3.484,0.000
-11.561,-29.001,-31.176,-30.204,1.287,-42.511,0.525,13.441,92489.000,1.000,9.621,0.000
-5.740,-28.021,-26.428,-31.745,1.520,-46.322,0.835,12.764,92490.000,1.000,0.017,0.000
-2.478,-23.784,-21.635,-31.471,1.241,-49.947,0.638,13.005,92491.000,1.000,2.362,0.000
-2.149,-19.437,-18.685,-29.510,1.096,-51.768,0.458,13.126,92492.000,1.000,0.007,0.000
-2.785,-15.915,-15.854,-24.095,2.100,-50.333,1.500,16.687,92493.000,1.000,12.972,0.000
-3.180,-14.006,-13.165,-18.436,3.749,-47.011,3.422,22.177,92494.000,1.000,3.024,0.000
-2.769,-12.654,-10.452,-14.960,5.106,-44.470,5.123,26.714,92495.000,1.000,0.009,0.000
-4.689,-12.266,-10.602,-17.213,4.806,-46.989,5.030,25.779,92496.000,1.000,1.955,0.000
-11.363,-13.679,-14.408,-22.700,2.770,-53.373,3.002,21.444,92497.000,1.000,11.563,0.000
-19.268,-17.112,-20.292,-27.872,0.708,-59.264,0.746,16.479,92498.000,1.000,3.073,0.000
-23.082,-20.937,-25.798,-30.441,-0.281,-61.622,-0.514,13.568,92499.000,1.000,0.009,0.000
-21.291,-21.670,-28.340,-29.559,-0.169,-59.166,-0.555,14.317,92500.000,1.000,1.900,0.000
-17.427,-18.253,-27.334,-25.870,0.547,-53.643,0.199,17.576,92501.000,1.000,9.107,0.000
-15.424,-15.583,-27.198,-24.424,1.336,-49.927,1.177,18.242,92502.000,1.000,0.015,0.000
-16.026,-16.100,-29.877,-25.881,2.397,-49.090,2.368,17.054,92503.000,1.000,1.877,0.000
-19.448,-18.578,-34.714,-28.135,3.149,-49.056,3.066,15.949,92504.000,1.000,7.469,0.000
-24.183,-22.381,-40.297,-29.990,2.943,-48.547,2.763,14.503,92505.000,1.000,7.046,0.000
-26.342,-26.496,-44.851,-30.905,2.587,-47.716,2.409,13.235,92506.000,1.000,0.014,0.000
-24.952,-27.473,-45.779,-29.822,2.391,-45.853,2.365,14.250,92507.000,1.000,8.588,0.000
-21.543,-25.856,-42.928,-27.587,1.890,-43.791,2.026,16.860,92508.000,1.000,0.015,0.000
-15.951,-25.403,-39.068,-27.088,1.562,-44.271,1.622,16.473,92509.000,1.000,1.869,0.000
-9.011,-24.013,-34.120,-26.412,1.817,-45.259,1.622,14.717,92510.000,1.000,3.990,0.000
-1.299,-17.464,-25.917,-22.260,2.543,-42.343,2.255,17.056,92511.000,1.000,8.456,0.000
7.872,-9.113,-15.950,-15.711,3.655,-36.806,3.516,23.389,92512.000,1.000,4.673,0.000
14.831,-5.314,-9.926,-12.266,4.329,-35.203,4.277,25.872,92513.000,1.000,0.013,0.000
16.314,-3.799,-8.162,-11.300,3.438,-37.329,3.364,25.070,92514.000,1.000,10.968,0.000
16.026,-1.446,-6.164,-10.563,1.464,-38.776,1.509,25.187,92515.000,1.000,0.010,0.000
17.577,0.508,-1.702,-8.586,0.253,-38.847,0.427,27.588,92516.000,1.000,1.879,0.000
19.513,1.058,2.055,-7.422,-0.037,-40.263,0.003,28.648,92517.000,1.000,2.458,0.000
19.321,3.046,4.334,-5.363,0.035,-40.914,-0.144,29.675,92518.000,1.000,3.992,0.000
16.645,5.248,4.458,-3.429,0.795,-39.425,0.576,30.187,92519.000,1.000,11.693,0.000
11.805,3.582,1.530,-3.533,1.502,-38.579,1.364,29.485,92520.000,1.000,0.013,0.000
5.491,-1.569,-3.996,-6.087,1.461,-40.322,1.375,27.774,92521.000,1.000,2.327,0.000
0.487,-5.286,-8.306,-7.661,1.507,-41.681,1.426,28.272,92522.000,1.000,0.010,0.000
-2.257,-7.050,-11.367,-9.861,1.523,-42.791,1.368,28.125,92523.000,1.000,1.947,0.000
-5.498,-8.956,-15.050,-13.313,1.090,-44.823,0.724,26.451,92524.000,1.000,9.014,0.000
-11.715,-13.470,-20.723,-17.247,0.380,-46.839,-0.114,24.989,92525.000,1.000,2.551,0.000
-18.137,-18.223,-26.049,-19.469,-0.461,-46.639,-0.802,25.771,92526.000,1.000,19.766,0.000
-20.246,-19.563,-28.844,-19.236,-0.468,-43.651,-0.593,28.299,92527.000,1.000,0.019,0.000
-18.702,-19.162,-29.328,-17.740,0.885,-40.417,0.810,31.496,92528.000,1.000,0.004,0.000
-17.918,-20.151,-29.192,-18.110,2.063,-39.648,1.978,33.464,92529.000,1.000,2.647,0.000
-19.130,-23.375,-29.309,-21.185,2.223,-41.380,2.218,32.616,92530.000,1.000,2.556,0.000
-19.840,-29.370,-30.292,-25.525,1.777,-45.394,1.882,28.839,92531.000,1.000,2.456,0.000
-17.047,-33.349,-29.942,-27.658,1.412,-48.201,1.569,26.429,92532.000,1.000,2.542,0.000
-10.366,-31.977,-26.694,-26.599,1.434,-46.788,1.614,28.486,92533.000,1.000,2.447,0.000
